id,HubbleType,isElliptical
296818,Sd-Irr,NotElliptical
296829,Sab-Scd,NotElliptical
296847,Sd-Irr,NotElliptical
296848,Sd-Irr,NotElliptical
296852,Sd-Irr,NotElliptical
296855,Sd-Irr,NotElliptical
296858,Sd-Irr,NotElliptical
296859,Sab-Scd,NotElliptical
296881,Sd-Irr,NotElliptical
296892,Sd-Irr,NotElliptical
296893,Sd-Irr,NotElliptical
296926,Sd-Irr,NotElliptical
296927,E,Elliptical
296934,S0-Sa,LBS
296936,Sd-Irr,NotElliptical
296960,Sd-Irr,NotElliptical
296965,Sd-Irr,NotElliptical
296977,LBS,LBS
296992,Sd-Irr,NotElliptical
296994,Sd-Irr,NotElliptical
297015,Sd-Irr,NotElliptical
297030,Sd-Irr,NotElliptical
297034,Sd-Irr,NotElliptical
297051,Sd-Irr,NotElliptical
297078,Sd-Irr,NotElliptical
297119,Sd-Irr,NotElliptical
297138,E,Elliptical
297164,Sd-Irr,NotElliptical
297219,Sd-Irr,NotElliptical
297227,Sd-Irr,NotElliptical
297272,Sd-Irr,NotElliptical
297384,LBS,NotElliptical
297486,Sd-Irr,NotElliptical
297557,Sd-Irr,NotElliptical
297633,Sab-Scd,NotElliptical
297664,Sab-Scd,NotElliptical
297667,Sab-Scd,NotElliptical
297694,Sd-Irr,NotElliptical
297705,Sd-Irr,NotElliptical
297710,Sd-Irr,NotElliptical
297722,Sd-Irr,NotElliptical
297743,Sd-Irr,NotElliptical
297835,Sd-Irr,NotElliptical
297855,Sd-Irr,NotElliptical
297857,Sd-Irr,NotElliptical
297858,LBS,LBS
297875,Sd-Irr,NotElliptical
297883,Sd-Irr,NotElliptical
297928,Sd-Irr,NotElliptical
298024,Sd-Irr,NotElliptical
298026,Sd-Irr,NotElliptical
298042,Sd-Irr,NotElliptical
298106,Sd-Irr,NotElliptical
298114,Sab-Scd,NotElliptical
298128,LBS,LBS
298160,Sd-Irr,NotElliptical
298346,Sd-Irr,NotElliptical
298442,Sab-Scd,NotElliptical
298463,Sd-Irr,NotElliptical
298466,Sd-Irr,NotElliptical
298494,Sd-Irr,NotElliptical
298499,Sd-Irr,NotElliptical
298516,Sab-Scd,NotElliptical
298517,Sd-Irr,NotElliptical
298556,Sd-Irr,NotElliptical
298572,Sab-Scd,NotElliptical
298573,LBS,LBS
298593,LBS,LBS
298595,LBS,NotElliptical
298601,Sd-Irr,NotElliptical
298602,Sd-Irr,NotElliptical
298612,Sab-Scd,NotElliptical
298615,Sd-Irr,NotElliptical
298622,Sd-Irr,NotElliptical
298625,Sd-Irr,NotElliptical
298628,Sd-Irr,NotElliptical
298663,E,Elliptical
298665,LBS,NotElliptical
298750,Sd-Irr,NotElliptical
298761,E,Elliptical
298767,Sd-Irr,NotElliptical
298789,Sab-Scd,NotElliptical
298809,LBS,NotElliptical
298888,Sd-Irr,NotElliptical
298889,Sd-Irr,NotElliptical
298908,LBS,NotElliptical
298938,LBS,LBS
298980,E,Elliptical
298982,Sd-Irr,NotElliptical
299000,Sd-Irr,NotElliptical
299022,Sd-Irr,NotElliptical
299032,Sd-Irr,NotElliptical
299041,Sd-Irr,NotElliptical
299058,LBS,LBS
299073,Sd-Irr,NotElliptical
299076,Sd-Irr,NotElliptical
300350,Sd-Irr,NotElliptical
300372,LBS,LBS
300406,E,Elliptical
300408,Sd-Irr,NotElliptical
300411,E,Elliptical
300454,Sd-Irr,NotElliptical
300477,Sab-Scd,NotElliptical
300554,E,Elliptical
300573,Sd-Irr,NotElliptical
300691,E,Elliptical
300755,Sab-Scd,NotElliptical
300787,E,Elliptical
300852,Sd-Irr,NotElliptical
300853,Sd-Irr,NotElliptical
300887,Sab-Scd,NotElliptical
300889,E,Elliptical
301027,Sab-Scd,NotElliptical
301098,Sd-Irr,NotElliptical
301172,LBS,NotElliptical
301182,Sd-Irr,NotElliptical
301191,S0-Sa,NotElliptical
301198,Sd-Irr,NotElliptical
301199,S0-Sa,NotElliptical
301200,LBS,NotElliptical
301201,Sab-Scd,NotElliptical
301347,Sab-Scd,NotElliptical
301398,LBS,NotElliptical
301539,Sd-Irr,NotElliptical
301560,LBS,NotElliptical
301593,Sd-Irr,NotElliptical
301604,LBS,NotElliptical
301624,Sd-Irr,NotElliptical
301664,Sd-Irr,NotElliptical
301694,LBS,NotElliptical
301713,Sd-Irr,NotElliptical
301799,Sab-Scd,NotElliptical
301800,S0-Sa,NotElliptical
301842,LBS,LBS
301885,Sab-Scd,NotElliptical
302155,Sd-Irr,NotElliptical
302205,Sd-Irr,NotElliptical
302317,Sab-Scd,NotElliptical
302525,Sd-Irr,NotElliptical
302526,Sd-Irr,NotElliptical
302657,Sab-Scd,NotElliptical
302683,Sab-Scd,NotElliptical
302747,Sd-Irr,NotElliptical
302755,LBS,NotElliptical
302766,Sd-Irr,NotElliptical
302810,Sab-Scd,NotElliptical
302846,Sab-Scd,NotElliptical
302848,Sab-Scd,NotElliptical
302891,LBS,LBS
302966,Sab-Scd,NotElliptical
302973,LBS,NotElliptical
302981,Sd-Irr,NotElliptical
302994,Sab-Scd,NotElliptical
303010,E,Elliptical
303115,Sd-Irr,NotElliptical
303131,Sd-Irr,NotElliptical
318612,S0-Sa,NotElliptical
318822,Sd-Irr,NotElliptical
318833,Sd-Irr,NotElliptical
318877,Sd-Irr,NotElliptical
318936,Sab-Scd,NotElliptical
318971,LBS,NotElliptical
318993,Sd-Irr,NotElliptical
319003,Sd-Irr,NotElliptical
319008,Sd-Irr,NotElliptical
319011,Sd-Irr,NotElliptical
319020,Sd-Irr,NotElliptical
319043,Sd-Irr,NotElliptical
319044,Sd-Irr,NotElliptical
319049,Sab-Scd,NotElliptical
319057,Sab-Scd,NotElliptical
319060,S0-Sa,NotElliptical
319064,Sab-Scd,NotElliptical
319066,Sab-Scd,NotElliptical
319070,E,Elliptical
319091,Sd-Irr,NotElliptical
319101,Sd-Irr,NotElliptical
319111,Sab-Scd,NotElliptical
319115,Sd-Irr,NotElliptical
319116,Sd-Irr,NotElliptical
319128,S0-Sa,NotElliptical
319137,E,Elliptical
319139,Sd-Irr,NotElliptical
319140,E,Elliptical
319150,Sd-Irr,LBS
319151,Sab-Scd,NotElliptical
319154,Sd-Irr,NotElliptical
319157,Sab-Scd,NotElliptical
319168,Sd-Irr,NotElliptical
319172,Sd-Irr,NotElliptical
319197,S0-Sa,NotElliptical
319200,Sd-Irr,NotElliptical
319208,Sd-Irr,NotElliptical
319215,Sd-Irr,NotElliptical
319217,Sd-Irr,NotElliptical
319221,Sd-Irr,NotElliptical
319227,Sd-Irr,NotElliptical
319231,E,Elliptical
319242,LBS,LBS
319243,LBS,LBS
319255,Sd-Irr,NotElliptical
319269,LBS,LBS
319272,Sd-Irr,NotElliptical
319288,LBS,LBS
319295,E,Elliptical
319300,Sab-Scd,NotElliptical
319312,Sd-Irr,NotElliptical
319332,Sd-Irr,NotElliptical
319336,Sd-Irr,NotElliptical
319337,S0-Sa,NotElliptical
319370,Sd-Irr,NotElliptical
319373,E,Elliptical
319381,Sab-Scd,NotElliptical
319385,S0-Sa,NotElliptical
319388,Sd-Irr,NotElliptical
319390,Sab-Scd,NotElliptical
319392,Sd-Irr,NotElliptical
319393,Sab-Scd,NotElliptical
319396,Sab-Scd,NotElliptical
319401,Sab-Scd,NotElliptical
319402,E,Elliptical
319404,E,Elliptical
319411,E,Elliptical
319416,LBS,NotElliptical
319431,E,Elliptical
319435,Sd-Irr,NotElliptical
319437,Sd-Irr,NotElliptical
319450,Sab-Scd,NotElliptical
319452,E,Elliptical
319481,Sd-Irr,NotElliptical
319483,Sd-Irr,NotElliptical
319494,LBS,LBS
319497,Sab-Scd,NotElliptical
319499,Sab-Scd,NotElliptical
319500,Sd-Irr,NotElliptical
319523,LBS,NotElliptical
319807,Sd-Irr,NotElliptical
319845,LBS,NotElliptical
319853,Sab-Scd,NotElliptical
319912,Sd-Irr,NotElliptical
319928,Sd-Irr,NotElliptical
319935,Sab-Scd,NotElliptical
319953,Sd-Irr,NotElliptical
320064,LBS,LBS
320068,Sd-Irr,NotElliptical
320072,LBS,NotElliptical
320154,Sd-Irr,NotElliptical
320158,Sd-Irr,NotElliptical
320254,Sd-Irr,NotElliptical
320299,Sd-Irr,NotElliptical
320319,Sd-Irr,NotElliptical
320373,LBS,NotElliptical
320417,Sab-Scd,NotElliptical
320418,LBS,NotElliptical
320421,Sab-Scd,NotElliptical
320493,Sd-Irr,NotElliptical
320586,Sd-Irr,NotElliptical
320616,Sd-Irr,NotElliptical
320745,Sd-Irr,NotElliptical
320949,Sd-Irr,NotElliptical
321013,Sd-Irr,NotElliptical
321022,Sd-Irr,NotElliptical
321099,E,Elliptical
321102,Sd-Irr,NotElliptical
321126,LBS,LBS
321146,E,Elliptical
321199,Sd-Irr,NotElliptical
321241,Sd-Irr,NotElliptical
321308,LBS,NotElliptical
321325,Sd-Irr,NotElliptical
321344,Sab-Scd,NotElliptical
321494,Sd-Irr,NotElliptical
322949,Sd-Irr,NotElliptical
323013,Sab-Scd,NotElliptical
323095,Sd-Irr,NotElliptical
323124,Sab-Scd,NotElliptical
323133,Sd-Irr,NotElliptical
323161,Sd-Irr,NotElliptical
323194,E,LBS
323224,LBS,LBS
323242,E,Elliptical
323299,Sd-Irr,NotElliptical
323328,Sab-Scd,NotElliptical
323329,S0-Sa,NotElliptical
323330,Sd-Irr,NotElliptical
323505,Sab-Scd,NotElliptical
323507,Sd-Irr,NotElliptical
323528,Sd-Irr,NotElliptical
323547,Sd-Irr,NotElliptical
323566,E,Elliptical
323575,Sd-Irr,NotElliptical
323577,Sd-Irr,NotElliptical
323721,Sd-Irr,NotElliptical
323743,Sd-Irr,NotElliptical
323854,S0-Sa,NotElliptical
323873,Sd-Irr,NotElliptical
323874,Sd-Irr,NotElliptical
323888,LBS,LBS
323892,Sd-Irr,NotElliptical
323989,Sd-Irr,NotElliptical
324052,Sd-Irr,NotElliptical
324123,LBS,NotElliptical
324157,E,Elliptical
324167,Sd-Irr,NotElliptical
324175,Sd-Irr,NotElliptical
324351,S0-Sa,NotElliptical
324393,Sd-Irr,NotElliptical
324500,LBS,NotElliptical
324611,Sd-Irr,NotElliptical
324753,Sd-Irr,NotElliptical
324762,Sd-Irr,NotElliptical
324799,LBS,LBS
324865,Sd-Irr,NotElliptical
324992,Sd-Irr,NotElliptical
325001,Sd-Irr,NotElliptical
325007,S0-Sa,NotElliptical
325008,Sd-Irr,NotElliptical
325091,Sd-Irr,NotElliptical
325261,LBS,NotElliptical
325332,Sd-Irr,NotElliptical
325337,Sd-Irr,NotElliptical
325376,Sd-Irr,NotElliptical
325390,Sd-Irr,NotElliptical
325392,Sd-Irr,NotElliptical
325409,Sd-Irr,NotElliptical
325417,Sab-Scd,NotElliptical
325508,LBS,NotElliptical
325513,Sd-Irr,NotElliptical
325533,Sab-Scd,NotElliptical
325536,Sab-Scd,NotElliptical
325545,Sd-Irr,NotElliptical
341450,LBS,LBS
341470,Sd-Irr,NotElliptical
341708,E,Elliptical
341719,Sab-Scd,NotElliptical
341734,Sd-Irr,NotElliptical
341766,Sab-Scd,NotElliptical
341787,Sd-Irr,NotElliptical
341805,Sd-Irr,NotElliptical
341809,Sab-Scd,NotElliptical
341828,Sd-Irr,NotElliptical
341834,Sd-Irr,NotElliptical
341848,Sab-Scd,NotElliptical
341895,Sab-Scd,NotElliptical
341905,Sd-Irr,NotElliptical
341927,S0-Sa,NotElliptical
341931,E,Elliptical
341932,Sab-Scd,NotElliptical
341934,Sab-Scd,NotElliptical
341990,Sd-Irr,NotElliptical
342021,Sd-Irr,NotElliptical
342023,S0-Sa,NotElliptical
342025,S0-Sa,NotElliptical
342026,E,Elliptical
342059,Sd-Irr,NotElliptical
342110,E,Elliptical
342112,S0-Sa,NotElliptical
342115,E,Elliptical
342120,E,Elliptical
342123,S0-Sa,NotElliptical
342124,E,Elliptical
342130,Sab-Scd,NotElliptical
342147,E,Elliptical
342149,Sab-Scd,NotElliptical
342150,Sd-Irr,NotElliptical
342152,Sd-Irr,NotElliptical
342153,Sab-Scd,NotElliptical
342166,Sd-Irr,NotElliptical
342186,S0-Sa,NotElliptical
342193,S0-Sa,NotElliptical
342201,Sd-Irr,NotElliptical
342206,S0-Sa,NotElliptical
342228,Sab-Scd,NotElliptical
342233,Sd-Irr,LBS
342238,Sd-Irr,NotElliptical
342268,Sab-Scd,NotElliptical
342271,E,Elliptical
342303,LBS,LBS
342339,Sab-Scd,NotElliptical
342353,Sd-Irr,NotElliptical
342365,Sd-Irr,NotElliptical
342411,Sd-Irr,LBS
342456,LBS,LBS
342471,Sd-Irr,NotElliptical
342477,Sd-Irr,NotElliptical
342485,S0-Sa,NotElliptical
342496,Sab-Scd,NotElliptical
342579,Sd-Irr,NotElliptical
342582,Sd-Irr,NotElliptical
342591,Sab-Scd,NotElliptical
342619,LBS,LBS
342661,LBS,LBS
342750,Sd-Irr,NotElliptical
342755,Sab-Scd,LBS
342777,Sd-Irr,NotElliptical
342820,Sd-Irr,NotElliptical
342845,Sd-Irr,NotElliptical
342891,S0-Sa,NotElliptical
342893,E,LBS
342948,Sd-Irr,NotElliptical
342989,Sd-Irr,LBS
343048,Sd-Irr,NotElliptical
343074,Sab-Scd,NotElliptical
343083,Sab-Scd,NotElliptical
343117,Sab-Scd,NotElliptical
343242,Sab-Scd,NotElliptical
343404,Sd-Irr,NotElliptical
343534,Sab-Scd,NotElliptical
343554,Sab-Scd,NotElliptical
343567,S0-Sa,NotElliptical
343574,Sd-Irr,NotElliptical
343586,S0-Sa,NotElliptical
343590,Sd-Irr,NotElliptical
343649,Sd-Irr,NotElliptical
343676,LBS,LBS
343678,LBS,LBS
343681,LBS,LBS
343703,S0-Sa,NotElliptical
343710,S0-Sa,NotElliptical
343714,Sab-Scd,NotElliptical
343722,Sd-Irr,NotElliptical
343790,Sab-Scd,NotElliptical
344005,Sab-Scd,NotElliptical
344019,Sd-Irr,NotElliptical
344047,Sd-Irr,NotElliptical
345391,Sab-Scd,NotElliptical
345646,Sd-Irr,NotElliptical
345656,Sd-Irr,NotElliptical
345682,Sd-Irr,NotElliptical
345820,S0-Sa,NotElliptical
345839,Sd-Irr,NotElliptical
345856,Sd-Irr,NotElliptical
345883,Sd-Irr,NotElliptical
345941,Sd-Irr,NotElliptical
346143,Sd-Irr,NotElliptical
346257,Sd-Irr,NotElliptical
346317,E,Elliptical
346382,Sd-Irr,NotElliptical
346440,LBS,LBS
346475,Sab-Scd,NotElliptical
346680,Sd-Irr,NotElliptical
346697,Sd-Irr,NotElliptical
346749,LBS,NotElliptical
346751,Sd-Irr,NotElliptical
346752,Sab-Scd,NotElliptical
346793,Sab-Scd,NotElliptical
346798,Sd-Irr,NotElliptical
346837,E,Elliptical
346839,S0-Sa,NotElliptical
346842,Sd-Irr,NotElliptical
346861,Sd-Irr,NotElliptical
346865,Sd-Irr,NotElliptical
346867,Sd-Irr,NotElliptical
346886,Sd-Irr,NotElliptical
346887,E,Elliptical
346888,E,Elliptical
346892,S0-Sa,NotElliptical
346922,Sd-Irr,NotElliptical
347030,Sd-Irr,NotElliptical
347091,Sd-Irr,NotElliptical
347263,Sab-Scd,NotElliptical
347305,LBS,NotElliptical
347306,Sab-Scd,NotElliptical
347403,E,Elliptical
347449,Sd-Irr,NotElliptical
347470,S0-Sa,NotElliptical
347471,E,Elliptical
347498,Sd-Irr,NotElliptical
347522,Sab-Scd,NotElliptical
347542,Sd-Irr,NotElliptical
347570,Sab-Scd,NotElliptical
347571,Sab-Scd,NotElliptical
347572,Sd-Irr,NotElliptical
347708,Sab-Scd,NotElliptical
347786,Sd-Irr,NotElliptical
347855,Sab-Scd,NotElliptical
347872,Sd-Irr,NotElliptical
347876,Sd-Irr,NotElliptical
347964,E,Elliptical
348009,E,Elliptical
348116,S0-Sa,NotElliptical
348149,Sd-Irr,NotElliptical
348158,Sd-Irr,NotElliptical
348168,Sd-Irr,NotElliptical
348184,S0-Sa,NotElliptical
361719,E,Elliptical
361745,Sd-Irr,NotElliptical
361794,Sd-Irr,NotElliptical
361812,Sd-Irr,NotElliptical
361837,Sab-Scd,NotElliptical
361937,Sd-Irr,NotElliptical
361960,LBS,NotElliptical
361984,Sd-Irr,NotElliptical
362024,Sd-Irr,NotElliptical
362053,Sab-Scd,NotElliptical
362077,Sd-Irr,NotElliptical
362081,LBS,LBS
362097,S0-Sa,NotElliptical
362134,Sd-Irr,NotElliptical
362140,LBS,LBS
362155,LBS,LBS
362170,Sd-Irr,NotElliptical
362172,Sd-Irr,NotElliptical
362183,Sd-Irr,NotElliptical
362215,Sd-Irr,NotElliptical
362240,Sd-Irr,NotElliptical
362275,Sd-Irr,NotElliptical
362282,Sab-Scd,NotElliptical
362327,Sd-Irr,NotElliptical
362328,Sd-Irr,NotElliptical
362340,E,Elliptical
362355,Sd-Irr,NotElliptical
362356,Sd-Irr,NotElliptical
362368,Sd-Irr,NotElliptical
362369,Sd-Irr,NotElliptical
362438,Sd-Irr,LBS
362539,LBS,NotElliptical
362556,LBS,LBS
362562,LBS,LBS
362571,Sd-Irr,NotElliptical
362572,Sd-Irr,NotElliptical
362615,Sab-Scd,NotElliptical
362617,Sd-Irr,NotElliptical
362632,Sab-Scd,NotElliptical
362634,E,Elliptical
362637,E,Elliptical
362639,E,Elliptical
362641,E,LBS
362643,Sab-Scd,NotElliptical
362650,E,Elliptical
362673,Sd-Irr,NotElliptical
362677,Sab-Scd,NotElliptical
362685,S0-Sa,NotElliptical
362686,Sab-Scd,NotElliptical
362688,E,Elliptical
362695,E,Elliptical
362696,E,Elliptical
362697,E,Elliptical
362705,LBS,LBS
362706,E,Elliptical
362707,E,Elliptical
362708,Sab-Scd,NotElliptical
362709,E,Elliptical
362713,E,Elliptical
362715,E,Elliptical
362716,E,Elliptical
362731,Sd-Irr,NotElliptical
362744,S0-Sa,NotElliptical
362745,Sd-Irr,NotElliptical
362746,Sab-Scd,NotElliptical
362747,S0-Sa,NotElliptical
362748,E,Elliptical
362765,LBS,LBS
362766,Sd-Irr,NotElliptical
362800,Sab-Scd,NotElliptical
362811,Sab-Scd,NotElliptical
362838,LBS,LBS
362909,Sd-Irr,NotElliptical
363065,Sd-Irr,NotElliptical
363066,Sd-Irr,LBS
363124,Sd-Irr,NotElliptical
363140,S0-Sa,NotElliptical
363142,Sab-Scd,NotElliptical
363150,S0-Sa,NotElliptical
363219,Sd-Irr,NotElliptical
363228,Sd-Irr,NotElliptical
363253,Sd-Irr,NotElliptical
363261,Sd-Irr,NotElliptical
363267,Sd-Irr,NotElliptical
363288,E,Elliptical
363292,E,Elliptical
363309,Sd-Irr,NotElliptical
363314,Sd-Irr,NotElliptical
363360,Sd-Irr,NotElliptical
363363,Sd-Irr,NotElliptical
363396,Sd-Irr,NotElliptical
363412,LBS,LBS
363527,Sab-Scd,NotElliptical
363529,Sab-Scd,NotElliptical
363556,E,Elliptical
363599,Sd-Irr,LBS
363607,Sd-Irr,NotElliptical
363686,LBS,LBS
363756,LBS,LBS
363770,LBS,LBS
363774,S0-Sa,NotElliptical
363850,Sd-Irr,NotElliptical
364004,Sd-Irr,NotElliptical
364035,Sd-Irr,NotElliptical
364038,LBS,LBS
364050,Sd-Irr,NotElliptical
364065,Sd-Irr,NotElliptical
364082,Sab-Scd,NotElliptical
365248,S0-Sa,NotElliptical
365316,LBS,LBS
365320,LBS,LBS
365335,Sab-Scd,NotElliptical
366937,Sab-Scd,NotElliptical
366947,Sab-Scd,NotElliptical
366948,Sd-Irr,NotElliptical
366950,Sd-Irr,NotElliptical
367006,LBS,LBS
367055,Sab-Scd,NotElliptical
367079,Sab-Scd,NotElliptical
367082,Sab-Scd,NotElliptical
367120,Sab-Scd,NotElliptical
367148,Sab-Scd,NotElliptical
367175,Sd-Irr,NotElliptical
367223,E,LBS
367230,Sd-Irr,NotElliptical
367316,Sd-Irr,NotElliptical
367320,Sd-Irr,NotElliptical
367329,LBS,LBS
367367,S0-Sa,NotElliptical
367412,Sab-Scd,NotElliptical
367436,Sd-Irr,NotElliptical
367519,Sd-Irr,NotElliptical
367540,Sd-Irr,NotElliptical
367566,Sd-Irr,NotElliptical
367605,Sd-Irr,NotElliptical
367622,Sab-Scd,NotElliptical
367633,E,Elliptical
367635,LBS,LBS
369144,Sab-Scd,NotElliptical
369159,Sd-Irr,NotElliptical
369161,Sab-Scd,NotElliptical
369167,Sd-Irr,NotElliptical
369190,Sab-Scd,NotElliptical
369211,LBS,NotElliptical
370910,LBS,LBS
370986,Sd-Irr,NotElliptical
370989,Sab-Scd,NotElliptical
371027,Sd-Irr,NotElliptical
371087,Sd-Irr,NotElliptical
371119,Sab-Scd,NotElliptical
371123,Sd-Irr,NotElliptical
371171,E,Elliptical
371255,LBS,NotElliptical
371261,Sd-Irr,NotElliptical
371294,LBS,LBS
371481,Sd-Irr,NotElliptical
371482,Sd-Irr,NotElliptical
371600,Sab-Scd,NotElliptical
371675,Sab-Scd,NotElliptical
371714,Sab-Scd,NotElliptical
371750,Sd-Irr,NotElliptical
371882,E,Elliptical
371883,Sd-Irr,NotElliptical
371923,Sab-Scd,NotElliptical
371932,Sd-Irr,NotElliptical
371959,Sd-Irr,NotElliptical
371993,Sd-Irr,NotElliptical
372014,LBS,NotElliptical
372074,Sd-Irr,NotElliptical
372129,Sd-Irr,NotElliptical
372294,Sd-Irr,NotElliptical
372320,Sab-Scd,NotElliptical
372374,Sab-Scd,NotElliptical
372385,E,Elliptical
372387,Sd-Irr,NotElliptical
372408,S0-Sa,NotElliptical
372446,E,Elliptical
372447,E,Elliptical
372524,Sd-Irr,NotElliptical
372541,Sd-Irr,NotElliptical
372567,E,Elliptical
372568,Sab-Scd,NotElliptical
372569,E,Elliptical
372571,Sd-Irr,NotElliptical
372574,E,Elliptical
372599,Sab-Scd,NotElliptical
372600,E,Elliptical
372653,Sd-Irr,NotElliptical
372926,Sd-Irr,NotElliptical
373050,Sd-Irr,NotElliptical
373151,Sd-Irr,NotElliptical
373202,Sab-Scd,NotElliptical
373237,E,Elliptical
373248,LBS,NotElliptical
373252,Sd-Irr,NotElliptical
373284,S0-Sa,NotElliptical
373314,Sd-Irr,NotElliptical
375392,S0-Sa,NotElliptical
375402,Sd-Irr,NotElliptical
375534,Sd-Irr,NotElliptical
375560,E,Elliptical
375561,E,Elliptical
375598,E,Elliptical
375599,E,Elliptical
375610,Sab-Scd,NotElliptical
375673,Sd-Irr,NotElliptical
375694,Sd-Irr,NotElliptical
375813,E,LBS
375818,Sd-Irr,NotElliptical
375819,Sd-Irr,NotElliptical
375904,Sd-Irr,NotElliptical
375934,Sd-Irr,NotElliptical
375993,Sd-Irr,NotElliptical
376001,E,Elliptical
376015,Sd-Irr,NotElliptical
376033,E,Elliptical
376064,S0-Sa,NotElliptical
376121,S0-Sa,NotElliptical
376124,E,Elliptical
376136,Sd-Irr,NotElliptical
376162,Sd-Irr,NotElliptical
376163,LBS,LBS
376165,Sd-Irr,NotElliptical
376178,Sd-Irr,NotElliptical
376184,LBS,LBS
376185,Sd-Irr,NotElliptical
376295,Sd-Irr,NotElliptical
376340,Sab-Scd,NotElliptical
376379,Sd-Irr,NotElliptical
376404,Sd-Irr,NotElliptical
376518,Sd-Irr,NotElliptical
376546,Sd-Irr,NotElliptical
376585,S0-Sa,NotElliptical
376587,S0-Sa,NotElliptical
376644,Sab-Scd,NotElliptical
376701,Sab-Scd,NotElliptical
376703,E,Elliptical
376705,E,Elliptical
376712,Sab-Scd,NotElliptical
376718,S0-Sa,NotElliptical
376802,S0-Sa,NotElliptical
376841,E,Elliptical
376865,LBS,NotElliptical
376990,S0-Sa,NotElliptical
377349,Sab-Scd,NotElliptical
377384,Sab-Scd,NotElliptical
377410,E,Elliptical
377526,Sd-Irr,NotElliptical
377597,Sab-Scd,NotElliptical
377666,S0-Sa,NotElliptical
377668,E,Elliptical
377709,Sab-Scd,NotElliptical
377710,E,Elliptical
377811,Sd-Irr,NotElliptical
377892,Sd-Irr,NotElliptical
377962,LBS,LBS
377998,Sd-Irr,NotElliptical
378046,Sd-Irr,NotElliptical
378060,Sd-Irr,NotElliptical
378088,Sd-Irr,NotElliptical
378142,Sd-Irr,NotElliptical
378144,S0-Sa,NotElliptical
380546,Sd-Irr,NotElliptical
380578,S0-Sa,NotElliptical
380580,Sab-Scd,NotElliptical
380682,Sd-Irr,NotElliptical
380723,LBS,NotElliptical
380764,Sab-Scd,NotElliptical
380801,Sd-Irr,NotElliptical
380848,Sd-Irr,NotElliptical
380863,Sd-Irr,NotElliptical
380868,LBS,LBS
381034,Sd-Irr,NotElliptical
381106,E,Elliptical
381156,Sab-Scd,NotElliptical
381157,E,Elliptical
381159,Sab-Scd,NotElliptical
381160,S0-Sa,NotElliptical
381162,Sd-Irr,NotElliptical
381206,E,Elliptical
381208,E,Elliptical
381214,Sab-Scd,NotElliptical
381215,Sab-Scd,NotElliptical
381217,E,Elliptical
381221,S0-Sa,NotElliptical
381222,Sab-Scd,NotElliptical
381225,Sab-Scd,NotElliptical
381227,E,Elliptical
381229,E,Elliptical
381235,Sd-Irr,NotElliptical
381266,LBS,NotElliptical
381330,Sd-Irr,NotElliptical
381339,Sd-Irr,NotElliptical
381419,LBS,LBS
381499,Sd-Irr,NotElliptical
381502,LBS,LBS
381802,LBS,LBS
381890,Sd-Irr,NotElliptical
381904,Sd-Irr,NotElliptical
381936,Sd-Irr,NotElliptical
381940,LBS,LBS
381980,E,Elliptical
381982,Sab-Scd,NotElliptical
382154,E,Elliptical
382158,S0-Sa,NotElliptical
382170,Sd-Irr,NotElliptical
382172,Sd-Irr,NotElliptical
382291,E,Elliptical
382333,LBS,NotElliptical
382341,Sd-Irr,NotElliptical
382343,Sd-Irr,NotElliptical
382362,Sab-Scd,NotElliptical
382363,S0-Sa,NotElliptical
382370,Sab-Scd,NotElliptical
382385,Sd-Irr,NotElliptical
382505,S0-Sa,NotElliptical
382538,S0-Sa,NotElliptical
382563,E,LBS
382565,Sab-Scd,NotElliptical
382630,Sab-Scd,NotElliptical
382640,E,Elliptical
382656,Sd-Irr,NotElliptical
382659,S0-Sa,NotElliptical
382731,Sab-Scd,NotElliptical
382768,LBS,LBS
382799,LBS,LBS
383033,Sd-Irr,NotElliptical
383044,LBS,LBS
383117,E,LBS
383118,Sd-Irr,NotElliptical
383130,Sd-Irr,NotElliptical
383211,Sd-Irr,NotElliptical
383268,Sab-Scd,NotElliptical
383283,S0-Sa,NotElliptical
383326,LBS,LBS
383327,LBS,LBS
386136,S0-Sa,LBS
386186,Sd-Irr,NotElliptical
386281,LBS,NotElliptical
386286,Sd-Irr,NotElliptical
386429,Sd-Irr,NotElliptical
386431,Sd-Irr,NotElliptical
386651,Sab-Scd,NotElliptical
386673,E,Elliptical
386674,Sd-Irr,NotElliptical
386720,S0-Sa,NotElliptical
386722,E,Elliptical
386898,Sab-Scd,NotElliptical
387080,S0-Sa,NotElliptical
387553,E,Elliptical
387591,LBS,NotElliptical
387640,Sd-Irr,NotElliptical
387675,S0-Sa,NotElliptical
387687,Sd-Irr,NotElliptical
387690,LBS,NotElliptical
387714,LBS,NotElliptical
387835,Sd-Irr,NotElliptical
388136,Sd-Irr,NotElliptical
388200,Sab-Scd,NotElliptical
388236,Sd-Irr,NotElliptical
388285,Sd-Irr,NotElliptical
388304,Sd-Irr,NotElliptical
388380,E,Elliptical
388383,Sd-Irr,NotElliptical
388387,Sab-Scd,NotElliptical
388390,Sd-Irr,NotElliptical
388451,Sab-Scd,NotElliptical
388474,Sd-Irr,NotElliptical
388476,S0-Sa,NotElliptical
388603,Sab-Scd,NotElliptical
388637,Sab-Scd,NotElliptical
396549,Sd-Irr,NotElliptical
396615,S0-Sa,NotElliptical
396621,S0-Sa,NotElliptical
396854,LBS,NotElliptical
